plot_category,Tumour,GeneID,Symbol,informative_allele,expression
ht_and_ctvt,3130T,ENSCAFG00000011403,ASPM,A,65.1576020436894
ht_only,3130T,ENSCAFG00000011416,F13B,B,0
ctvt,3130T,ENSCAFG00000011416,F13B,B,0
ctvt,3130T,ENSCAFG00000029661,CFHR5,B,0
ht_only,3130T,ENSCAFG00000029661,CFHR5,B,0
ht_and_ctvt,3130T,ENSCAFG00000011429,DYRK3,A,0
ctvt,3130T,ENSCAFG00000011429,DYRK3,B,46.7775832853759
ctvt,3130T,ENSCAFG00000011429,DYRK3,A,25.9672208144703
host,3130T,ENSCAFG00000011429,DYRK3,B,188.609485797455
ctvt,3130T,ENSCAFG00000011443,IL10,B,79.5306024945032
ctvt,3130T,ENSCAFG00000011443,IL10,A,22.517700706275
ctvt,3130T,ENSCAFG00000014787,ENSCAFG00000014787,B,0.479100015027128
ctvt,3130T,ENSCAFG00000014787,ENSCAFG00000014787,A,0.958200030054255
host,3130T,ENSCAFG00000014787,ENSCAFG00000014787,B,1.87671130146721
ctvt,3130T,ENSCAFG00000011450,IL19,B,0
ht_only,3130T,ENSCAFG00000011450,IL19,A,0
host,3130T,ENSCAFG00000011459,IL20,B,0
ctvt,3130T,ENSCAFG00000011459,IL20,B,0
ht_and_ctvt,3130T,ENSCAFG00000011459,IL20,A,0
ht_only,3130T,ENSCAFG00000011459,IL20,A,0
ht_and_ctvt,3130T,ENSCAFG00000011466,IL24,A,0.479100015027128
host,3130T,ENSCAFG00000011466,IL24,B,3.28424477756762
ctvt,3130T,ENSCAFG00000011466,IL24,B,0.63880002003617
ht_and_ctvt,3130T,ENSCAFG00000011474,FCMR,A,9.42230029553351
host,3130T,ENSCAFG00000011474,FCMR,B,355.636791628036
ctvt,3130T,ENSCAFG00000011474,FCMR,B,0
ctvt,3130T,ENSCAFG00000011474,FCMR,A,0
host,3130T,ENSCAFG00000011496,PIGR,B,9.38355650733605
ctvt,3130T,ENSCAFG00000011496,PIGR,B,0
ctvt,3130T,ENSCAFG00000011518,FCAMR,B,0
host,3130T,ENSCAFG00000011518,FCAMR,B,0
host,3130T,ENSCAFG00000011523,C7H1orf116,A,41.2876486322786
host,3130T,ENSCAFG00000011523,C7H1orf116,B,54.4246277425491
ctvt,3130T,ENSCAFG00000011523,C7H1orf116,B,2.2358000701266
ht_and_ctvt,3130T,ENSCAFG00000011523,C7H1orf116,B,2.87460009016277
ht_only,3130T,ENSCAFG00000011523,C7H1orf116,B,0
ctvt,3130T,ENSCAFG00000011526,YOD1,A,78.572402464449
ctvt,3130T,ENSCAFG00000011526,YOD1,B,63.2412019835809
ctvt,3130T,ENSCAFG00000025093,C4BPB,B,0.63880002003617
ctvt,3130T,ENSCAFG00000024748,CD55,B,0
ht_only,3130T,ENSCAFG00000024748,CD55,B,3.83280012021702
host,3130T,ENSCAFG00000024748,CD55,A,16.8904017132049
host,3130T,ENSCAFG00000024748,CD55,B,52.5479164410819
ctvt,3130T,ENSCAFG00000024748,CD55,A,0
host,3130T,ENSCAFG00000045372,ENSCAFG00000045372,B,0
ctvt,3130T,ENSCAFG00000045372,ENSCAFG00000045372,B,0
ht_only,3130T,ENSCAFG00000046356,ENSCAFG00000046356,B,0.319400010018085
ctvt,3130T,ENSCAFG00000046356,ENSCAFG00000046356,B,0.136885718579179
host,3130T,ENSCAFG00000046356,ENSCAFG00000046356,B,82.5752972645573
ctvt,3130T,ENSCAFG00000011630,ENSCAFG00000011630,B,4.47160014025319
ht_and_ctvt,3130T,ENSCAFG00000011630,ENSCAFG00000011630,B,7.18650022540692
ht_and_ctvt,3130T,ENSCAFG00000011630,ENSCAFG00000011630,A,6.22830019535266
host,3130T,ENSCAFG00000011630,ENSCAFG00000011630,B,2.34588912683401
